"dataset_name","analysis_key","analysis_number","subgroup_number","analysis_name","k","double_zero","sparse_events","method","model_method","k_used","meta_status","meta_error","pooled_effect","pooled_se","ci_lb","ci_ub","pooled_effect_transformed","ci_lb_transformed","ci_ub_transformed"
"CD013414_pub2_data","4::overall","4","overall","All-cause death",13,3,4,"OR_cc","REML",10,"ok","",0.406898106882962,0.238036145711377,-0.0596441657300647,0.873440379495988,1.50215103901224,0.942099705308764,2.39513687488737
"CD013414_pub2_data","4::overall","4","overall","All-cause death",13,3,4,"RD","REML",13,"ok","",0.0173132785163769,0.0176766397995034,-0.0173322988583372,0.0519588558910909,0.0173132785163769,-0.0173322988583372,0.0519588558910909
"CD013414_pub2_data","5::overall","5","overall","Kidney failure",7,1,3,"OR_cc","REML",6,"ok","",-0.0700746895041289,0.0819116795680472,-0.230618631370687,0.0904692523624291,0.932324182474512,0.794042231096315,1.09468784805897
"CD013414_pub2_data","5::overall","5","overall","Kidney failure",7,1,3,"RD","REML",7,"ok","",0.000465955379749421,0.00422347427608012,-0.00781190209099899,0.00874381285049783,0.000465955379749421,-0.00781190209099899,0.00874381285049783
"CD013414_pub2_data","6::overall","6","overall","Adverse events",15,0,4,"OR_cc","REML",15,"ok","",0.811068232301334,0.206642808678924,0.406055769626442,1.21608069497623,2.25031055762174,1.50088625398971,3.37393829298045
"CD013414_pub2_data","6::overall","6","overall","Adverse events",15,0,4,"RD","REML",15,"ok","",0.0916745768997178,0.029477584868592,0.0338995722060545,0.149449581593381,0.0916745768997178,0.0338995722060545,0.149449581593381
"CD013414_pub2_data","8::overall","8","overall","Withdrawal due to intolerance",5,1,2,"OR_cc","REML",4,"ok","",0.59742274937519,0.293021740690377,0.0231106909348164,1.17173480781556,1.81742878983605,1.02337981214606,3.22758702773151
"CD013414_pub2_data","8::overall","8","overall","Withdrawal due to intolerance",5,1,2,"RD","REML",5,"ok","",0.052639390233243,0.0241081068040053,0.00538836916194763,0.0998904113045383,0.052639390233243,0.00538836916194763,0.0998904113045383
"CD013414_pub2_data","10::overall","10","overall","Quality of life",2,2,2,"RD","REML",2,"ok","",0.0016304347826087,0.0164669399593141,-0.0306441744732303,0.0339050440384477,0.0016304347826087,-0.0306441744732303,0.0339050440384477
"CD013414_pub2_data","12::overall","12","overall","Vitamin B12 deficiency",2,0,1,"OR_cc","REML",2,"ok","",0.908219243529396,0.376576663029064,0.170142546574154,1.64629594048464,2.47990249663098,1.18547382450924,5.18772853997219
"CD013414_pub2_data","12::overall","12","overall","Vitamin B12 deficiency",2,0,1,"RD","REML",2,"ok","",0.0433953333971709,0.0384658273002678,-0.0319963027468916,0.118786969541233,0.0433953333971709,-0.0319963027468916,0.118786969541233
"CD013414_pub2_data","3::overall","3","overall","All-cause death",6,0,2,"OR_cc","REML",6,"ok","",-0.0127426300075923,0.149152760109133,-0.305076668016235,0.279591408001051,0.987338213551316,0.737066862771137,1.32258930251406
"CD013414_pub2_data","3::overall","3","overall","All-cause death",6,0,2,"RD","REML",6,"ok","",-0.000390439199986133,0.00282950739732402,-0.00593617179273089,0.00515529339275862,-0.000390439199986133,-0.00593617179273089,0.00515529339275862
"CD013414_pub2_data","7::overall","7","overall","UACR: % change",2,2,2,"RD","REML",2,"ok","",0.000192273659470452,0.000622315469359971,-0.00102744224749723,0.00141198956643813,0.000192273659470452,-0.00102744224749723,0.00141198956643813
"CD013421_pub2_data","1::overall","1","overall","Mean time to hemostasis",52,28,34,"OR_cc","REML",24,"ok","",-1.02337811418107,0.168598487572352,-1.35382507767081,-0.692931150691339,0.359378864469798,0.258250540598282,0.500108026602369
"CD013421_pub2_data","1::overall","1","overall","Mean time to hemostasis",52,28,34,"RD","REML",52,"ok","",-0.0516506964127002,0.0139744062163902,-0.0790400293021576,-0.0242613635232428,-0.0516506964127002,-0.0790400293021576,-0.0242613635232428
"CD013421_pub2_data","2::overall","2","overall","Proportion achieving hemostasis at time points",16,0,0,"OR_cc","REML",16,"ok","",1.4194626528448,0.168078274017372,1.0900352891871,1.74889001650251,4.1348979675253,2.9743790341293,5.74821870570703
"CD013421_pub2_data","2::overall","2","overall","Proportion achieving hemostasis at time points",16,0,0,"RD","REML",16,"ok","",0.285156976390485,0.0340745251499658,0.218372134306247,0.351941818474722,0.285156976390485,0.218372134306247,0.351941818474722
"CD013421_pub2_data","3::overall","3","overall","Failure of hemostatic intervention - studies combining multiple surgery indications",13,2,2,"OR_cc","REML",11,"ok","",-1.17618429996399,0.228162163472546,-1.62337392300492,-0.728994676923065,0.308453461865589,0.197232129220147,0.482393707927112
"CD013421_pub2_data","3::overall","3","overall","Failure of hemostatic intervention - studies combining multiple surgery indications",13,2,2,"RD","REML",13,"ok","",-0.191716979301612,0.0528489323010805,-0.295298983233125,-0.088134975370099,-0.191716979301612,-0.295298983233125,-0.088134975370099
"CD013421_pub2_data","4::overall","4","overall","Intraoperative blood loss - studies combining multiple surgery indications",3,3,3,"RD","REML",3,"ok","",-9.29839038611089e-05,0.00958320117017123,-0.0188757130539988,0.0186897452462766,-9.29839038611089e-05,-0.0188757130539988,0.0186897452462766
"CD013421_pub2_data","5::overall","5","overall","Operating time - studies combining multiple surgery indications",3,3,3,"RD","REML",3,"ok","",-0.000117653428110478,0.00883779225114673,-0.0174394079432052,0.0172041010869843,-0.000117653428110478,-0.0174394079432052,0.0172041010869843
"CD013421_pub2_data","6::overall","6","overall","Postoperative bleeding up to 30 days - studies combining multiple surgery indications",8,3,5,"OR_cc","REML",5,"ok","",-0.364981339378131,0.216580858147629,-0.789472021088262,0.0595093423319991,0.69420960514005,0.454084479031882,1.06131567609662
"CD013421_pub2_data","6::overall","6","overall","Postoperative bleeding up to 30 days - studies combining multiple surgery indications",8,3,5,"RD","REML",8,"ok","",-0.0063027453087608,0.00943074084557804,-0.0247866577136246,0.012181167096103,-0.0063027453087608,-0.0247866577136246,0.012181167096103
"CD013421_pub2_data","7::overall","7","overall","Unplanned return to operating room for bleeding complications up to 30 days - studies combining multiple surgery indications",7,5,7,"OR_cc","REML",2,"ok","",-1.43906051274438,1.16233194705888,-3.71718926706011,0.839068241571339,0.237150453885178,0.0243021788739645,2.31420968751891
"CD013421_pub2_data","7::overall","7","overall","Unplanned return to operating room for bleeding complications up to 30 days - studies combining multiple surgery indications",7,5,7,"RD","REML",7,"ok","",-0.00744332953907061,0.00988871264770679,-0.0268248501820416,0.0119381911039004,-0.00744332953907061,-0.0268248501820416,0.0119381911039004
"CD013425_pub2_data","1::overall","1","overall","Global state: clinically important change",11,0,0,"OR_cc","REML",11,"ok","",-0.371824921721004,0.119904107829385,-0.606832654665006,-0.136817188777002,0.689474944044421,0.545074577263442,0.872129646647052
"CD013425_pub2_data","1::overall","1","overall","Global state: clinically important change",11,0,0,"RD","REML",11,"ok","",-0.0895156524946592,0.0275783335244541,-0.143568192956223,-0.0354631120330957,-0.0895156524946592,-0.143568192956223,-0.0354631120330957
"CD013425_pub2_data","2::overall","2","overall","Global state: relapse",13,0,1,"OR_cc","REML",13,"ok","",0.107713312862038,0.197735429920465,-0.279841008249617,0.495267633973693,1.11372840800394,0.75590391438869,1.6409373508776
"CD013425_pub2_data","2::overall","2","overall","Global state: relapse",13,0,1,"RD","REML",13,"ok","",0.00910095794918779,0.0326496004472375,-0.0548910830370206,0.0730929989353962,0.00910095794918779,-0.0548910830370206,0.0730929989353962
"CD013425_pub2_data","3::overall","3","overall","Mental state: overall - clinically important change in overall mental state (≥ 50% reduction in PANSS endpoint score)",18,0,0,"OR_cc","REML",18,"ok","",-0.218176528265506,0.180498688866788,-0.571947457701111,0.135594401170099,0.803983503325527,0.564425173536438,1.14521730058494
"CD013425_pub2_data","3::overall","3","overall","Mental state: overall - clinically important change in overall mental state (≥ 50% reduction in PANSS endpoint score)",18,0,0,"RD","REML",18,"ok","",-0.0441407596024884,0.0324713802359416,-0.10778349539324,0.0195019761882629,-0.0441407596024884,-0.10778349539324,0.0195019761882629
"CD013425_pub2_data","4::overall","4","overall","Mental state: overall - average endpoint score (PANSS, BPRS total scores, SMD, high = poor)",49,42,43,"OR_cc","REML",7,"ok","",0.609048817542597,0.236767172743174,0.144993686244602,1.07310394884059,1.83868164502053,1.15603227133999,2.92444274744742
"CD013425_pub2_data","4::overall","4","overall","Mental state: overall - average endpoint score (PANSS, BPRS total scores, SMD, high = poor)",49,42,43,"RD","REML",49,"ok","",0.000682202952787081,0.00113592919284654,-0.0015441773541798,0.00290858325975396,0.000682202952787081,-0.0015441773541798,0.00290858325975396
"CD013425_pub2_data","5::overall","5","overall","Adverse effects/events: specific - extrapyramidal - any effect",23,0,1,"OR_cc","REML",23,"ok","",0.943827511743712,0.365996421331715,0.226487707463004,1.66116731602442,2.56979855288556,1.25418719259668,5.26545370690639
"CD013425_pub2_data","5::overall","5","overall","Adverse effects/events: specific - extrapyramidal - any effect",23,0,1,"RD","REML",23,"ok","",0.132708454436511,0.0616235479271306,0.0119285198997566,0.253488388973264,0.132708454436511,0.0119285198997566,0.253488388973264
"CD013425_pub2_data","6::overall","6","overall","Adverse effects/events: specific - metabolic - weight increase",31,0,1,"OR_cc","REML",31,"ok","",-0.897591929733471,0.13313915415351,-1.15853987680648,-0.636643982660464,0.407549887804842,0.313944243658822,0.529064999294094
"CD013425_pub2_data","6::overall","6","overall","Adverse effects/events: specific - metabolic - weight increase",31,0,1,"RD","REML",31,"ok","",-0.154527204197063,0.0294614243639674,-0.21227053488369,-0.0967838735104358,-0.154527204197063,-0.21227053488369,-0.0967838735104358
"CD013425_pub2_data","7::overall","7","overall","Quality of life: clinically important change in quality of life (≥ 20% increase in QLS endpoint score)",10,0,1,"OR_cc","REML",10,"ok","",1.06164932492176,0.401423564113394,0.274873596713805,1.84842505312972,2.89113548089134,1.31636427158112,6.3498110282414
"CD013425_pub2_data","7::overall","7","overall","Quality of life: clinically important change in quality of life (≥ 20% increase in QLS endpoint score)",10,0,1,"RD","REML",10,"ok","",0.129452035113974,0.0651133669969721,0.00183218088776957,0.257071889340178,0.129452035113974,0.00183218088776957,0.257071889340178
"CD013425_pub2_data","8::overall","8","overall","Quality of life: overall - average endpoint total score (various scales, SMD, high = good)",25,11,12,"OR_cc","REML",14,"ok","",2.02745966838468,0.421163991934368,1.2019934126082,2.85292592416116,7.59476860162419,3.3267418866205,17.3384386520025
"CD013425_pub2_data","8::overall","8","overall","Quality of life: overall - average endpoint total score (various scales, SMD, high = good)",25,11,12,"RD","REML",25,"ok","",0.155783554948894,0.0484396091757818,0.0608436655391658,0.250723444358622,0.155783554948894,0.0608436655391658,0.250723444358622
"CD013425_pub2_data","9::overall","9","overall","Leaving the study early: adverse effects",35,0,8,"OR_cc","REML",35,"ok","",-0.0324690251235611,0.23576808030979,-0.494565971234896,0.429627920987774,0.968052434671466,0.609835536028533,1.5366856486853
"CD013425_pub2_data","9::overall","9","overall","Leaving the study early: adverse effects",35,0,8,"RD","REML",35,"ok","",-0.0354659602592727,0.0320109473211858,-0.0982062641198058,0.0272743436012605,-0.0354659602592727,-0.0982062641198058,0.0272743436012605
"CD013425_pub2_data","10::overall","10","overall","Adverse effects/events: specific - metabolic - weight increase: sensitivity analysis (high attrition rate data excluded)",15,0,1,"OR_cc","REML",15,"ok","",-1.31597939124378,0.295837387988719,-1.89581001698207,-0.736148765505489,0.268211510557104,0.150196623942981,0.478954935915422
"CD013425_pub2_data","10::overall","10","overall","Adverse effects/events: specific - metabolic - weight increase: sensitivity analysis (high attrition rate data excluded)",15,0,1,"RD","REML",15,"ok","",-0.183673163853304,0.0546801595109917,-0.290844307163753,-0.0765020205428546,-0.183673163853304,-0.290844307163753,-0.0765020205428546
"CD013425_pub2_data","11::overall","11","overall","Adverse effects/events: specific - metabolic - weight increase: sensitivity analysis (fixed-effect model applied)",18,0,1,"OR_cc","REML",18,"ok","",-1.2553295318134,0.237455460178741,-1.72073368169612,-0.789925381930688,0.284981922139897,0.178934818539245,0.45387866156825
"CD013425_pub2_data","11::overall","11","overall","Adverse effects/events: specific - metabolic - weight increase: sensitivity analysis (fixed-effect model applied)",18,0,1,"RD","REML",18,"ok","",-0.190837588911981,0.0471670921893397,-0.283283390858567,-0.0983917869653945,-0.190837588911981,-0.283283390858567,-0.0983917869653945
"CD013425_pub2_data","12::overall","12","overall","Leaving the study early: adverse effects: sensitivity analysis (inadequate randomised trials excluded)",16,0,4,"OR_cc","REML",16,"ok","",0.731836940800527,0.129519564244576,0.477983259587837,0.985690622013217,2.07889591107714,1.61281848391147,2.67966187900565
"CD013425_pub2_data","12::overall","12","overall","Leaving the study early: adverse effects: sensitivity analysis (inadequate randomised trials excluded)",16,0,4,"RD","REML",16,"ok","",0.0460018080425427,0.0090400543686055,0.0282836270617919,0.0637199890232934,0.0460018080425427,0.0282836270617919,0.0637199890232934
"CD013425_pub2_data","13::overall","13","overall","Leaving the study early: adverse effects: sensitivity analysis (fixed-effect model applied)",21,0,7,"OR_cc","REML",21,"ok","",0.753852202418842,0.120712696269186,0.517259665254516,0.990444739583169,2.12517085695859,1.67742464066085,2.69243163704023
"CD013425_pub2_data","13::overall","13","overall","Leaving the study early: adverse effects: sensitivity analysis (fixed-effect model applied)",21,0,7,"RD","REML",21,"ok","",0.0458229850322138,0.00766842916891219,0.0307931400431495,0.0608528300212781,0.0458229850322138,0.0307931400431495,0.0608528300212781
"CD013429_pub2_data","1::overall","1","overall","Primary: Obstructive Eustachian tube dysfunction symptoms - severity (patient-reported): change in ETDQ-7: 0 to 3 months",23,19,19,"OR_cc","REML",4,"ok","",3.56770351450011,0.379636586345128,2.82362947804993,4.31177755095029,35.4351233933145,16.8378525188679,74.5729283762519
"CD013429_pub2_data","1::overall","1","overall","Primary: Obstructive Eustachian tube dysfunction symptoms - severity (patient-reported): change in ETDQ-7: 0 to 3 months",23,19,19,"RD","REML",23,"ok","",0.110255825852803,0.0542201866307471,0.00398621282149828,0.216525438884107,0.110255825852803,0.00398621282149828,0.216525438884107
"CD013429_pub2_data","2::overall","2","overall","Primary: Obstructive Eustachian tube dysfunction symptoms - severity (patient-reported): change in ETDQ-7: > 3 months",26,19,19,"OR_cc","REML",7,"ok","",2.89452485589798,0.560108779322424,1.79673182100134,3.99231789079463,18.0749112131638,6.02990840657698,54.1803280141723
"CD013429_pub2_data","2::overall","2","overall","Primary: Obstructive Eustachian tube dysfunction symptoms - severity (patient-reported): change in ETDQ-7: > 3 months",26,19,19,"RD","REML",26,"ok","",0.125241491473487,0.050216387905997,0.0268191797440403,0.223663803202934,0.125241491473487,0.0268191797440403,0.223663803202934
"CD013429_pub2_data","3::overall","3","overall","Primary: Eustachian tube function measured by an objective or semi-objective test: improvement of tympanometry (by ear)",19,14,14,"OR_cc","REML",5,"ok","",1.66018123139823,0.223850186311831,1.22144292829446,2.098919534502,5.26026408308074,3.39207873047109,8.15735141262667
"CD013429_pub2_data","3::overall","3","overall","Primary: Eustachian tube function measured by an objective or semi-objective test: improvement of tympanometry (by ear)",19,14,14,"RD","REML",19,"ok","",0.0554672527889306,0.0287598542085998,-0.000901025660547707,0.111835531238409,0.0554672527889306,-0.000901025660547707,0.111835531238409
"CD013429_pub2_data","4::overall","4","overall","Primary: Eustachian tube function measured by an objective or semi-objective test: ability to perform positive Valsalva/Toynbee (by ear)",19,14,15,"OR_cc","REML",5,"ok","",1.3266505402459,0.219285785833009,0.896858297691642,1.75644278280017,3.76840012079052,2.45188789618528,5.79179802325713
"CD013429_pub2_data","4::overall","4","overall","Primary: Eustachian tube function measured by an objective or semi-objective test: ability to perform positive Valsalva/Toynbee (by ear)",19,14,15,"RD","REML",19,"ok","",0.0188902217089498,0.0145754982170662,-0.00967722985322769,0.0474576732711272,0.0188902217089498,-0.00967722985322769,0.0474576732711272
"CD013429_pub2_data","5::overall","5","overall","Primary: Eustachian tube function measured by an objective or semi-objective test: Eustachian Tube Score",4,4,4,"RD","REML",4,"ok","",0,0.0159984306571507,-0.0313563478971768,0.0313563478971768,0,-0.0313563478971768,0.0313563478971768
"CD013429_pub2_data","6::overall","6","overall","Secondary: Hearing: air-bone gap 0-3 months",2,2,2,"RD","REML",2,"ok","",0,0.022625197612028,-0.0443445724626765,0.0443445724626765,0,-0.0443445724626765,0.0443445724626765
"CD013429_pub2_data","7::overall","7","overall","Secondary: Hearing: air-bone gap over 3 months",3,3,3,"RD","REML",3,"ok","",0,0.018473396493035,-0.0362071917984771,0.0362071917984771,0,-0.0362071917984771,0.0362071917984771
"CD013429_pub2_data","8::overall","8","overall","Secondary: Tympanic membrane abnormalities: normalisation of TM position",3,0,2,"OR_cc","REML",3,"ok","",2.81123084014668,0.897305192238649,1.05254498021813,4.56991670007522,16.6303749598699,2.86493304587971,96.5360679907069
"CD013429_pub2_data","8::overall","8","overall","Secondary: Tympanic membrane abnormalities: normalisation of TM position",3,0,2,"RD","REML",3,"ok","",0.378051644648702,0.123873994608456,0.135263076595019,0.620840212702386,0.378051644648702,0.135263076595019,0.620840212702386
"CD013429_pub2_data","9::overall","9","overall","Secondary: Quality of life: ear stuffiness VAS",4,4,4,"RD","REML",4,"ok","",0,0.0159984306571507,-0.0313563478971768,0.0313563478971768,0,-0.0313563478971768,0.0313563478971768
"CD013429_pub2_data","10::overall","10","overall","Secondary: Quality of life: COMOT-15",4,4,4,"RD","REML",4,"ok","",0,0.0159984306571507,-0.0313563478971768,0.0313563478971768,0,-0.0313563478971768,0.0313563478971768
"CD013445_pub2_data","1::overall","1","overall","Stone-free rate",39,0,0,"OR_cc","REML",39,"ok","",0.924331358152561,0.143191214392267,0.643681735041164,1.20498098126396,2.52018259732077,1.90347608876531,3.33669561773074
"CD013445_pub2_data","1::overall","1","overall","Stone-free rate",39,0,0,"RD","REML",39,"ok","",0.115577498380019,0.0215341070870502,0.0733714240501717,0.157783572709866,0.115577498380019,0.0733714240501717,0.157783572709866
"CD013445_pub2_data","2::overall","2","overall","Major complications",34,22,28,"OR_cc","REML",12,"ok","",-0.138396914198898,0.252190714057297,-0.63268163098664,0.355887802588844,0.870753008914153,0.531165499591851,1.42744738337799
"CD013445_pub2_data","2::overall","2","overall","Major complications",34,22,28,"RD","REML",34,"ok","",-0.0015584125331136,0.00385748874658517,-0.00911895154718909,0.00600212648096189,-0.0015584125331136,-0.00911895154718909,0.00600212648096189
"CD013445_pub2_data","3::overall","3","overall","Secondary interventions",21,0,6,"OR_cc","REML",21,"ok","",-1.66969147736317,0.457128494800631,-2.56564686347942,-0.77373609124693,0.188305153079997,0.0768694413217612,0.461286436674583
"CD013445_pub2_data","3::overall","3","overall","Secondary interventions",21,0,6,"RD","REML",21,"ok","",-0.224741533817644,0.0675165126111624,-0.357071466897267,-0.0924116007380212,-0.224741533817644,-0.357071466897267,-0.0924116007380212
"CD013445_pub2_data","4::overall","4","overall","Length of hospital stay",26,26,26,"RD","REML",26,"ok","",-0.000688923669864847,0.00316659164745398,-0.00689532925262,0.0055174819128903,-0.000688923669864847,-0.00689532925262,0.0055174819128903
"CD013445_pub2_data","5::overall","5","overall","Minor complications",35,0,7,"OR_cc","REML",35,"ok","",0.135216387034076,0.174206732409514,-0.206222534352978,0.47665530842113,1.14478447406893,0.813651990615497,1.61067816116065
"CD013445_pub2_data","5::overall","5","overall","Minor complications",35,0,7,"RD","REML",35,"ok","",0.0152438874749228,0.0189200584859525,-0.0218387457429355,0.0523265206927811,0.0152438874749228,-0.0218387457429355,0.0523265206927811
"CD013445_pub2_data","6::overall","6","overall","Blood transfusions",20,11,16,"OR_cc","FE",9,"ok","",1.07555003010631,0.343107123136242,0.403072425920131,1.7480276342925,2.9316049281315,1.49641526699155,5.74326368102564
"CD013445_pub2_data","6::overall","6","overall","Blood transfusions",20,11,16,"RD","REML",20,"ok","",0.00918086120497118,0.00623630876358458,-0.00304207936812612,0.0214038017780685,0.00918086120497118,-0.00304207936812612,0.0214038017780685
"CD013445_pub2_data","7::overall","7","overall","Procedure time",29,29,29,"RD","REML",29,"ok","",-0.000578367474076414,0.00301670307741681,-0.00649099685786451,0.00533426190971168,-0.000578367474076414,-0.00649099685786451,0.00533426190971168
"CD013445_pub2_data","8::overall","8","overall","Postprocedure drainage tube or stent",18,0,1,"OR_cc","REML",18,"ok","",-2.42442525224707,0.647720418810519,-3.69393394516689,-1.15491655932725,0.0885289862586993,0.024873956534805,0.315083826613048
"CD013445_pub2_data","8::overall","8","overall","Postprocedure drainage tube or stent",18,0,1,"RD","REML",18,"ok","",-0.30487385215068,0.0888910138171648,-0.479097037781575,-0.130650666519784,-0.30487385215068,-0.479097037781575,-0.130650666519784
"CD013445_pub2_data","10::overall","10","overall","Ureteral stricture or injury",13,5,12,"OR_cc","REML",8,"ok","",-0.0946622846592741,0.45923156372792,-0.994739610130008,0.80541504081146,0.909680095522223,0.369819729318963,2.23762501182191
"CD013445_pub2_data","10::overall","10","overall","Ureteral stricture or injury",13,5,12,"RD","REML",13,"ok","",-0.00459369304677759,0.0051368590496115,-0.0146617517776748,0.0054743656841196,-0.00459369304677759,-0.0146617517776748,0.0054743656841196
"CD013445_pub2_data","11::overall","11","overall","Pain on postoperative day 0",7,7,7,"RD","REML",7,"ok","",0.000222149620314032,0.00598647696268812,-0.0115111296208334,0.0119554288614615,0.000222149620314032,-0.0115111296208334,0.0119554288614615
"CD013445_pub2_data","12::overall","12","overall","Pain on postoperative day 1",8,8,8,"RD","REML",8,"ok","",3.98159372161189e-05,0.00627535572401579,-0.0122596552720321,0.0123392871464643,3.98159372161189e-05,-0.0122596552720321,0.0123392871464643
"CD013445_pub2_data","13::overall","13","overall","Pain on postoperative days 2 to 7",2,2,2,"RD","REML",2,"ok","",8.37403486543406e-05,0.00746014050298665,-0.014537866356808,0.0147053470541167,8.37403486543406e-05,-0.014537866356808,0.0147053470541167
"CD013445_pub2_data","16::overall","16","overall","Subgroup analysis by access size: stone-free rate",25,0,0,"OR_cc","REML",25,"ok","",0.937722864859623,0.211427442470882,0.52333269227328,1.35211303744597,2.55415862684054,1.68764268164016,3.86558503291926
"CD013445_pub2_data","16::overall","16","overall","Subgroup analysis by access size: stone-free rate",25,0,0,"RD","REML",25,"ok","",0.088670706767343,0.0254982730654429,0.0386950098911073,0.138646403643579,0.088670706767343,0.0386950098911073,0.138646403643579
"CD013445_pub2_data","17::overall","17","overall","Subgroup analysis by stone burden: stone-free rate",24,0,0,"OR_cc","REML",24,"ok","",0.85132682777037,0.205976805479603,0.447619707379736,1.255033948161,2.34275322069444,1.56458358291183,3.50795746102587
"CD013445_pub2_data","17::overall","17","overall","Subgroup analysis by stone burden: stone-free rate",24,0,0,"RD","REML",24,"ok","",0.102288506601995,0.0306122487866389,0.042289601494403,0.162287411709587,0.102288506601995,0.042289601494403,0.162287411709587
"CD013445_pub2_data","18::overall","18","overall","Subgroup analysis by stone location: stone-free rate",11,0,0,"OR_cc","REML",11,"ok","",1.00536948417722,0.296749358113885,0.423751429838629,1.58698753851582,2.73291685583787,1.52768181047046,4.88899880180065
"CD013445_pub2_data","18::overall","18","overall","Subgroup analysis by stone location: stone-free rate",11,0,0,"RD","REML",11,"ok","",0.130664041541444,0.0534644142350678,0.0258757151861805,0.235452367896708,0.130664041541444,0.0258757151861805,0.235452367896708
"CD013445_pub2_data","19::overall","19","overall","Subgroup analysis by stone size: stone-free rate",30,0,0,"OR_cc","REML",30,"ok","",0.916674205799055,0.174462368851394,0.574734246192781,1.25861416540533,2.50095886865106,1.77665831046002,3.52053922009622
"CD013445_pub2_data","19::overall","19","overall","Subgroup analysis by stone size: stone-free rate",30,0,0,"RD","REML",30,"ok","",0.115313244392163,0.027202396458333,0.0619975270406501,0.168628961743675,0.115313244392163,0.0619975270406501,0.168628961743675
"CD013445_pub2_data","20::overall","20","overall","Subgroup analysis by access size: major complications",23,16,20,"OR_cc","REML",7,"ok","",0.292640795899205,0.43063688276017,-0.551391984725325,1.13667357652374,1.33996138435117,0.576147263753067,3.11638468931764
"CD013445_pub2_data","20::overall","20","overall","Subgroup analysis by access size: major complications",23,16,20,"RD","REML",23,"ok","",0.000297823026674697,0.00467552039457506,-0.00886602855567492,0.00946167460902432,0.000297823026674697,-0.00886602855567492,0.00946167460902432
"CD013445_pub2_data","21::overall","21","overall","Subgroup analysis by stone burden: major complications",20,14,16,"OR_cc","REML",6,"ok","",0.162225959154577,0.430778736778423,-0.682084850236791,1.00653676854595,1.17612596772756,0.50556187207517,2.73610880956111
"CD013445_pub2_data","21::overall","21","overall","Subgroup analysis by stone burden: major complications",20,14,16,"RD","REML",20,"ok","",-0.00141589955470562,0.00465331137164035,-0.0105362222519714,0.00770442314256015,-0.00141589955470562,-0.0105362222519714,0.00770442314256015
"CD013445_pub2_data","22::overall","22","overall","Subgroup analysis by stone location: major complications",9,6,7,"OR_cc","REML",3,"ok","",-0.384305649110457,0.339599829485723,-1.04990908405842,0.281297785837504,0.680923271777603,0.349969565477396,1.32484806619066
"CD013445_pub2_data","22::overall","22","overall","Subgroup analysis by stone location: major complications",9,6,7,"RD","REML",9,"ok","",-0.00222461846234261,0.00579046311338103,-0.0135737176183771,0.00912448069369187,-0.00222461846234261,-0.0135737176183771,0.00912448069369187
"CD013445_pub2_data","23::overall","23","overall","Subgroup analysis by stone size: major complications",25,18,21,"OR_cc","REML",7,"ok","",-0.189545398657932,0.301987540134245,-0.781430101100897,0.402339303785033,0.82733515613911,0.457750912903921,1.49531861387548
"CD013445_pub2_data","23::overall","23","overall","Subgroup analysis by stone size: major complications",25,18,21,"RD","REML",25,"ok","",-0.0015709298135271,0.00442135436012597,-0.0102366251222631,0.00709476549520893,-0.0015709298135271,-0.0102366251222631,0.00709476549520893
"CD013445_pub2_data","24::overall","24","overall","Subgroup analysis by access size: secondary interventions",15,0,5,"OR_cc","REML",15,"ok","",-0.99382308215192,0.243132271134404,-1.47035357705478,-0.517292587249059,0.370158834823836,0.229844203181426,0.596132341392949
"CD013445_pub2_data","24::overall","24","overall","Subgroup analysis by access size: secondary interventions",15,0,5,"RD","REML",15,"ok","",-0.123312640968805,0.045499936248439,-0.212490877314614,-0.034134404622996,-0.123312640968805,-0.212490877314614,-0.034134404622996
"CD013445_pub2_data","25::overall","25","overall","Subgroup analysis by stone burden: secondary interventions",19,6,11,"OR_cc","REML",13,"ok","",-1.08694167999919,0.393088019370088,-1.85738004071875,-0.316503319279636,0.337246325308636,0.156081021070667,0.728692592821286
"CD013445_pub2_data","25::overall","25","overall","Subgroup analysis by stone burden: secondary interventions",19,6,11,"RD","REML",19,"ok","",-0.081733073025356,0.0377129071648595,-0.155649012820783,-0.00781713322992886,-0.081733073025356,-0.155649012820783,-0.00781713322992886
"CD013445_pub2_data","26::overall","26","overall","Subgroup analysis by stone location: secondary intervention",7,2,4,"OR_cc","REML",5,"ok","",-0.893261937629117,0.80561135151687,-2.47223117213882,0.685707296880587,0.40931840166356,0.0843963460014747,1.9851754474949
"CD013445_pub2_data","26::overall","26","overall","Subgroup analysis by stone location: secondary intervention",7,2,4,"RD","REML",7,"ok","",-0.0959895658631083,0.0885185853106382,-0.269482805034395,0.0775036733081788,-0.0959895658631083,-0.269482805034395,0.0775036733081788
"CD013445_pub2_data","27::overall","27","overall","Subgroup analysis by stone size: secondary intervention",17,1,5,"OR_cc","REML",16,"ok","",-1.80471829257971,0.603105060670304,-2.98678249038736,-0.622654094772074,0.164520796778903,0.0504494976110675,0.536518575099293
"CD013445_pub2_data","27::overall","27","overall","Subgroup analysis by stone size: secondary intervention",17,1,5,"RD","REML",17,"ok","",-0.251351171781336,0.0823270171756885,-0.412709160400296,-0.0899931831623762,-0.251351171781336,-0.412709160400296,-0.0899931831623762
