"dataset_id","review_doi","analysis_group","analysis_number","analysis_name","data_type","measure","effect_is_log","k","k_pre","k_post","year_min","year_max","year_unique","slope_year","slope_year_se","slope_year_p","slope_year_ci_lb","slope_year_ci_ub","slope_pre","slope_pre_se","slope_pre_p","slope_pre_ci_lb","slope_pre_ci_ub","aic_linear","aic_spline","delta_aic","egger_p_all","egger_p_post"
"CD012572_pub3_data","10.1002/14651858.CD012572.pub3",1,1,"All-cause mortality","binary","RR",TRUE,4,3,1,1977,2015,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012572_pub3_data","10.1002/14651858.CD012572.pub3",1,3,"Myocardial infarction (fatal and non-fatal)","binary","RR",TRUE,2,1,1,1983,2015,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012572_pub3_data","10.1002/14651858.CD012572.pub3",1,5,"Stroke (fatal + non-fatal + transient ischaemic attack)","binary","RR",TRUE,3,2,1,1982,2015,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012572_pub3_data","10.1002/14651858.CD012572.pub3",1,6,"Systolic blood pressure","binary","RR",TRUE,5,4,1,1977,2015,5,-0.00478702986457743,0.0645823952892805,0.940912650037314,-0.131366198666896,0.121792138937742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012572_pub3_data","10.1002/14651858.CD012572.pub3",1,7,"Systolic blood pressure subgrouped on duration","binary","RR",TRUE,5,4,1,1977,2015,5,-0.00478702986457743,0.0645823952892805,0.940912650037314,-0.131366198666896,0.121792138937742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012572_pub3_data","10.1002/14651858.CD012572.pub3",1,8,"Systolic blood pressure subgrouped on drug type","binary","RR",TRUE,5,4,1,1977,2015,5,-0.00478702986457743,0.0645823952892805,0.940912650037314,-0.131366198666896,0.121792138937742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012572_pub3_data","10.1002/14651858.CD012572.pub3",1,9,"Diastolic blood pressure","binary","RR",TRUE,5,4,1,1977,2015,5,-0.00382620592703787,0.0645834009979689,0.952757432259287,-0.130407345882165,0.122754934028089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012572_pub3_data","10.1002/14651858.CD012572.pub3",1,10,"Diastolic blood pressure subgrouped on duration","binary","RR",TRUE,5,4,1,1977,2015,5,-0.00382620592703787,0.0645834009979689,0.952757432259287,-0.130407345882165,0.122754934028089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012572_pub3_data","10.1002/14651858.CD012572.pub3",1,11,"Diastolic blood pressure subgrouped on drug type","binary","RR",TRUE,5,4,1,1977,2015,5,-0.00382620592703787,0.0645834009979689,0.952757432259287,-0.130407345882165,0.122754934028089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012572_pub3_data","10.1002/14651858.CD012572.pub3",1,13,"Success rate – withdrawal/resumption due to hypertension or other clinical reason","binary","RR",TRUE,3,3,0,1982,1997,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",1,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,15,3,12,2000,2020,11,-0.00242074173032905,0.00972113964871749,0.803346621012417,-0.0214738253304997,0.0166323418698416,-0.00323183304474419,0.140605965517136,0.981662210102025,-0.27881446146981,0.272350795380322,-1.39209754988995,4.05168946254261,5.44378701243256,0.332474562951541,0.395072419143289
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",1,2,"OHSS","binary","RR",TRUE,8,2,6,2001,2016,6,-0.0106053951957983,0.032931512203436,0.747419378039955,-0.0751499730709741,0.0539391826793775,0.466929274445836,0.730699750418954,0.522812129136934,-0.96521591988772,1.89907446877939,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",1,3,"Clinical pregnancy","binary","RR",TRUE,13,2,11,2000,2017,8,-0.0164381090943433,0.0183089291683554,0.369281919039548,-0.0523229508598147,0.0194467326711281,-0.117262987440018,0.26871018058179,0.662552303633925,-0.643925263659581,0.409399288779544,14.1300379529971,15.9635739860256,1.83353603302855,0.837175580872794,0.87219524249883
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",1,4,"Multiple pregnancy","binary","RR",TRUE,4,1,3,2000,2017,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",1,5,"Miscarriage","binary","RR",TRUE,13,4,9,2000,2017,11,0.0180975224849901,0.0272689721807591,0.50690333512434,-0.0353486808847224,0.0715437258547026,-0.0899729359229555,0.43399299112051,0.835764437970682,-0.940583568061966,0.760637696216055,21.6356107287117,22.943725175672,1.30811444696022,0.469561640428892,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",1,6,"Ectopic","binary","RR",TRUE,4,2,2,2000,2006,4,NA,NA,NA,NA,NA,-0.604269260183169,1.63840909450499,0.71226589173364,-3.81549207735583,2.60695355698949,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",1,7,"Cancellation","binary","RR",TRUE,19,3,16,2000,2020,12,0.0505989688546699,0.0360170841357524,0.160062846738377,-0.0199932188795538,0.121191156588894,-0.377498708427762,0.609824139517587,0.535897382926529,-1.57273205878536,0.817734641929837,50.7126674360121,50.7272924687542,0.0146250327420603,0.321580670982246,0.400190458546143
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",1,8,"Oocyte number","binary","RR",TRUE,24,4,20,2000,2020,15,0.0280954478281257,0.0772007663464484,0.715912478206156,-0.123215273789805,0.179406169446056,-0.535125617609918,1.08571642269321,0.622098871946278,-2.66309070351228,1.59283946829244,77.2058825923972,74.5875686318434,-2.61831396055385,0.864713010456426,0.864199798762499
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",1,10,"Frozen embryo number","binary","RR",TRUE,6,2,4,2000,2016,6,0.0451584896299045,0.142891775125303,0.751977602438046,-0.234904243302685,0.325221222562494,-0.73323482093482,1.72795712225013,0.671320616246679,-4.11996854737455,2.65349890550491,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",2,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,40,7,33,2000,2020,17,-0.00143494131421176,0.00546229576718738,0.792782350747641,-0.0121408442908046,0.00927096166238108,-0.070838808910205,0.0845739780314138,0.402257751675113,-0.236600759881058,0.0949231420606478,2.20342405361677,3.00930336635458,0.805879312737815,0.0525196497217223,0.0606218750726019
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",2,2,"OHSS","binary","RR",TRUE,32,5,27,2000,2020,14,-0.0408716099117732,0.0235391879502359,0.0825069152768965,-0.0870075705195548,0.00526435069600849,0.815752838923467,0.302854702803591,0.00706965533981574,0.222168528879848,1.40933714896709,73.9874289978755,75.2802911954387,1.29286219756324,0.49569651368262,0.0718139947238738
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",3,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,2,0,2,2008,2014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",3,2,"Clinical pregnancy","binary","RR",TRUE,2,1,1,1992,2008,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",3,4,"Cancellation","binary","RR",TRUE,3,1,2,1992,2014,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",3,5,"Oocyte number","binary","RR",TRUE,2,0,2,2008,2014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",4,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,8,5,3,1988,2014,7,0.0167259873922401,0.0137264956471295,0.22302704024782,-0.0101774497100795,0.0436294244945597,-0.338741058229394,0.25284283298316,0.180333231097387,-0.834303904625464,0.156821788166676,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",5,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,2,1,1,1994,2016,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",5,2,"Clinical pregnancy","binary","RR",TRUE,3,2,1,1994,2016,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",5,3,"Multiple pregnancy","binary","RR",TRUE,2,1,1,1994,2016,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",5,5,"Cancellation","binary","RR",TRUE,3,2,1,1994,2016,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",5,6,"Oocyte number","binary","RR",TRUE,3,2,1,1994,2016,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",6,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,6,5,1,1987,2016,5,0.000592199742655684,0.0195777148315538,0.975868736997935,-0.0377794162267854,0.0389638157120967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",8,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,7,1,6,2001,2018,6,-0.0132821893035812,0.0416028478471624,0.749528193840191,-0.0948222727383191,0.0682578941311568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",10,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,8,5,3,1995,2012,6,0.0206137691311452,0.0182383683063394,0.258374283710706,-0.0151327758860567,0.0563603141483472,-0.121367786531631,0.207796702556495,0.559173326133848,-0.528641839648543,0.285906266585282,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",10,2,"OHSS","binary","RR",TRUE,4,3,1,1995,2012,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",10,3,"Clinical pregnancy","binary","RR",TRUE,10,6,4,1995,2012,7,0.0162182294855587,0.0122285488449809,0.184753745806356,-0.00774928583379264,0.0401857448049101,-0.11455179343129,0.138774612791204,0.409114975112418,-0.386545036470542,0.157441449607961,1.77367621102237,6.52797409352661,4.75429788250424,0.174113983903688,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",10,4,"Multiple pregnancy","binary","RR",TRUE,5,3,2,2000,2012,4,-0.00683086427158834,0.0403314081012692,0.865506912417665,-0.0858789715958629,0.0722172430526862,0.19418604026168,0.397680352713997,0.625339633811914,-0.585253128416939,0.973625208940299,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",10,5,"Miscarriage","binary","RR",TRUE,5,3,2,1999,2012,5,-0.0104503290351602,0.0499984347986615,0.834437993684624,-0.108445460523911,0.0875448024535905,0.16969051483897,0.546229155747067,0.756060549125072,-0.900898957731001,1.24027998740894,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",10,7,"Cancellation","binary","RR",TRUE,5,2,3,2000,2012,4,0.0347242030095274,0.0589329194757583,0.555716568257232,-0.0807821966667579,0.150230602685813,-0.314056941706089,0.562606724463823,0.576695845015195,-1.41674585911523,0.788631975703053,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",10,8,"Oocyte number","binary","RR",TRUE,8,4,4,1995,2012,6,0.00218283929299226,0.120500933174904,0.98554734409456,-0.233994649833287,0.238360328419272,-0.0159254103362685,1.40958086235435,0.990985711387899,-2.77865313384771,2.74680231317517,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",10,9,"Cleavage embryo number","binary","RR",TRUE,2,2,0,1995,2000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",10,10,"Frozen embryo number","binary","RR",TRUE,4,1,3,2000,2012,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",11,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,18,14,4,1994,2017,13,0.0101161623538749,0.0108825563295933,0.35259069792167,-0.0112132561118564,0.0314455808196062,-0.0176485246400164,0.144588602430189,0.902851282171588,-0.301036977978168,0.265739928698135,8.19948921029817,7.40981102905295,-0.789678181245222,0.00926969039036416,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",12,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,4,2,2,2001,2008,4,NA,NA,NA,NA,NA,0.0509979330903369,0.167826858913279,0.761225184300507,-0.277936666018175,0.379932532198849,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",12,2,"OHSS","binary","RR",TRUE,4,1,3,2002,2010,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",12,3,"Clinical pregnancy","binary","RR",TRUE,2,1,1,2002,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",12,4,"Multiple pregnancy","binary","RR",TRUE,2,2,0,2001,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",12,5,"Miscarriage","binary","RR",TRUE,2,1,1,2002,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",12,6,"Cancellation","binary","RR",TRUE,2,0,2,2006,2010,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",12,7,"Oocyte number","binary","RR",TRUE,2,0,2,2006,2010,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",13,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,11,5,6,2001,2017,8,-0.019880075371035,0.0156645248761862,0.204400235920093,-0.0505819799632916,0.0108218292212217,0.120493580268495,0.131203954577013,0.358425970998404,-0.13666144533168,0.37764860586867,6.04372882727538,10.3982968374486,4.35456801017324,0.941341947984067,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",15,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,5,4,1,1990,2017,5,0.0171572472637741,0.0225866930479753,0.447483256623324,-0.0271118576401188,0.061426352167667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",16,2,"OHSS","binary","RR",TRUE,2,0,2,2019,2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",16,3,"Clinical pregnancy","binary","RR",TRUE,2,0,2,2019,2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",17,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,7,0,7,2005,2017,6,-0.0182486002455036,0.0207668232662804,0.379543258341281,-0.0589508259207216,0.0224536254297144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",17,2,"OHSS","binary","RR",TRUE,2,0,2,2006,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",17,3,"Clinical pregnancy","binary","RR",TRUE,8,1,7,2004,2017,7,-0.016981218916418,0.0155821351717011,0.275806682788544,-0.047521642655187,0.013559204822351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",17,4,"Multiple pregnancy","binary","RR",TRUE,4,0,4,2008,2017,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",17,5,"Miscarriage","binary","RR",TRUE,9,1,8,2004,2017,8,-0.026232554415366,0.0271251753015583,0.333497779345075,-0.0793969210807556,0.0269318122500237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",17,7,"Cancellation","binary","RR",TRUE,6,0,6,2005,2017,6,0.0310646435024381,0.0365342094069342,0.395164322392366,-0.0405410911387974,0.102670378143674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",17,8,"Oocyte number","binary","RR",TRUE,8,1,7,2004,2017,7,0.00612317248274919,0.148693663606893,0.967152572533542,-0.285311052916075,0.297557397881573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",18,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,9,1,8,2004,2017,7,-0.0328806795796295,0.0209403696546702,0.116367355123611,-0.0739230499257384,0.00816169076647949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",18,2,"OHSS","binary","RR",TRUE,4,0,4,2006,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",22,3,"Clinical pregnancy","binary","RR",TRUE,2,0,2,2011,2012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",22,8,"Oocyte number","binary","RR",TRUE,2,0,2,2011,2012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",22,10,"Frozen embryo number","binary","RR",TRUE,2,0,2,2011,2012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",24,5,"Cancellation","binary","RR",TRUE,2,0,2,2010,2019,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",24,6,"Oocyte number","binary","RR",TRUE,2,0,2,2010,2019,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",25,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,4,1,3,2001,2019,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",27,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,3,0,3,2008,2020,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",27,2,"OHSS","binary","RR",TRUE,3,0,3,2008,2020,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",27,3,"Clinical pregnancy","binary","RR",TRUE,2,0,2,2008,2012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",27,5,"Miscarriage","binary","RR",TRUE,3,0,3,2008,2020,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",27,6,"Cancellation","binary","RR",TRUE,3,0,3,2008,2020,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",27,7,"Oocyte number","binary","RR",TRUE,3,0,3,2008,2020,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",27,9,"Blastocyst number","binary","RR",TRUE,2,0,2,2012,2020,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",28,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,5,0,5,2008,2020,4,0.00601888445117944,0.0150292069376207,0.688803616186119,-0.0234378198627567,0.0354755887651156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",28,2,"OHSS","binary","RR",TRUE,5,0,5,2008,2020,4,-0.0994293647623294,0.0372970064466764,0.00767869664506767,-0.172530154128973,-0.0263285753956855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",29,3,"Clinical pregnancy","binary","RR",TRUE,2,0,2,2006,2013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",29,5,"Miscarriage","binary","RR",TRUE,2,1,1,2004,2013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",29,6,"Ectopic","binary","RR",TRUE,2,1,1,2004,2013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",29,7,"Cancellation","binary","RR",TRUE,4,1,3,2004,2013,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",29,8,"Oocyte number","binary","RR",TRUE,4,1,3,2004,2013,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",29,9,"Frozen embryo number","binary","RR",TRUE,2,0,2,2011,2013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",30,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,2,1,1,2004,2015,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",30,2,"OHSS","binary","RR",TRUE,2,0,2,2011,2015,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",38,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,2,0,2,2014,2021,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",40,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,2,0,2,2011,2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",41,3,"Cancellation","binary","RR",TRUE,3,0,3,2017,2022,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",41,4,"Oocyte number","binary","RR",TRUE,3,0,3,2017,2022,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012586_pub2_data","10.1002/14651858.CD012586.pub2",42,1,"Live birth or ongoing pregnancy","binary","RR",TRUE,3,0,3,2006,2021,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012594_pub2_data","10.1002/14651858.CD012594.pub2",1,1,"Number of unexpected (previously unknown) adverse drug reaction reports","binary","RR",TRUE,2,0,2,2009,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012623_pub2_data","10.1002/14651858.CD012623.pub2",1,1,"Macular hole closure","binary","RR",TRUE,8,0,8,2008,2020,6,-0.00123708650532509,0.0063661550499758,0.84592345006108,-0.0137145211232754,0.0112403481126253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012623_pub2_data","10.1002/14651858.CD012623.pub2",1,2,"Visual outcome gained following intervention in ETDRS letters","binary","RR",TRUE,3,0,3,2011,2019,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012623_pub2_data","10.1002/14651858.CD012623.pub2",2,1,"Macular hole closure","binary","RR",TRUE,8,0,8,2008,2020,6,-0.00534740505847236,0.0083283137596448,0.520824253330162,-0.0216706000793255,0.0109757899623808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012623_pub2_data","10.1002/14651858.CD012623.pub2",2,2,"Vision gained following intervention in ETDRS letters","binary","RR",TRUE,3,0,3,2011,2019,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012623_pub2_data","10.1002/14651858.CD012623.pub2",3,1,"Macular hole closure ","binary","RR",TRUE,9,0,9,2008,2020,5,0.000580573397265556,0.00717841211834426,0.93553922182634,-0.0134888558208751,0.0146500026154062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012635_pub2_data","10.1002/14651858.CD012635.pub2",1,1,"All-cause mortality at 24 hours","binary","RR",TRUE,3,0,3,2018,2023,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012635_pub2_data","10.1002/14651858.CD012635.pub2",1,2,"All-cause mortality at 30 days","binary","RR",TRUE,3,0,3,2018,2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012635_pub2_data","10.1002/14651858.CD012635.pub2",1,4,"Total thromboembolic events in the first 30 days after injury","binary","RR",TRUE,4,0,4,2018,2023,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012635_pub2_data","10.1002/14651858.CD012635.pub2",1,5,"Arterial thromboembolic events in the first 30 days after injury","binary","RR",TRUE,3,0,3,2018,2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD012635_pub2_data","10.1002/14651858.CD012635.pub2",1,6,"Venous thromboembolic events in the first 30 days after injury","binary","RR",TRUE,3,0,3,2018,2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
