"review_id","analysis_number","analysis_name","doi","k","effect_type","theta","sigma","tau","R","tau_estimator","R_status"
"CD012886_pub3","8","Outcome 8 Intensity of musculoskeletal symptoms (discomfort - shoulders)","10.1002/14651858.CD012886.pub3",2,"MD",-0.643460979708746,0.430031444885846,6.73415311447284e-06,0.999999999998107,"REML_golden_v1","ok"
"CD012886_pub3","9","Outcome 9 Intensity of musculoskeletal symptoms (discomfort - right shoulder/upper arm)","10.1002/14651858.CD012886.pub3",2,"MD",-0.129158666048797,0.518383652754201,6.61363009582576e-06,0.999999999999824,"REML_golden_v1","ok"
"CD012886_pub3","10","Outcome 10 Intensity of musculoskeletal symptoms (discomfort - left shoulder/upper arm)","10.1002/14651858.CD012886.pub3",2,"MD",-0.113903946678022,0.482448573995561,6.79407842960325e-06,0.999999999999449,"REML_golden_v1","ok"
"CD012886_pub3","13","Outcome 13 Intensity of musculoskeletal symptoms (discomfort - forearms/wrists)","10.1002/14651858.CD012886.pub3",2,"MD",-0.0402911813838232,0.433019021601911,7.05601976974012e-06,0.999999999999909,"REML_golden_v1","ok"
"CD012886_pub3","14","Outcome 14 Intensity of musculoskeletal symptoms (discomfort - right forearm/wrist/hand)","10.1002/14651858.CD012886.pub3",2,"MD",-0.111143379868513,0.572166973654462,6.37598129547382e-06,0.999999999999764,"REML_golden_v1","ok"
"CD012886_pub3","16","Outcome 16 Intensity of musculoskeletal symptoms (discomfort - buttocks)","10.1002/14651858.CD012886.pub3",2,"MD",-0.0941005607590485,0.382952003168706,6.06960846504927e-06,0.999999999999983,"REML_golden_v1","ok"
"CD012886_pub3","17","Outcome 17 Intensity of musculoskeletal symptoms (discomfort - legs)","10.1002/14651858.CD012886.pub3",2,"MD",-0.111376922012481,0.345352089600951,6.96171589034291e-06,0.999999999999595,"REML_golden_v1","ok"
"CD012886_pub3","18","Outcome 18 Productivity or work performance (productivity - keystrokes per hour)","10.1002/14651858.CD012886.pub3",2,"MD",263.410276596712,2569.42445152246,0.00118292171429122,1,"REML_golden_v1","ok"
"CD012886_pub3","19","Outcome 19 Productivity or work performance (productivity - entered documents per day)","10.1002/14651858.CD012886.pub3",2,"MD",-7.48187354017466,182.244808890286,1.69779872911952e-05,1,"REML_golden_v1","ok"
"CD012891_pub2","1","Standard controlled ovarian hyperstimulation with gonadotropins versus controlled ovarian hyperstimulation with gonadotropins + letrozole: number of oocytes retrieved after ovarian stimulation","10.1002/14651858.CD012891.pub2",2,"GIV",0,1.16667155326845,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD012891_pub2","2","Standard controlled ovarian hyperstimulation with gonadotropins versus controlled ovarian hyperstimulation with gonadotropins + tamoxifen: number of oocytes retrieved after ovarian stimulation","10.1002/14651858.CD012891.pub2",4,"logRR",-1.06311568134176,0.42056245716308,5.66034771301444e-06,0.865093535069236,"REML_golden_v1","ok"
"CD012891_pub2","3","Standard controlled ovarian hyperstimulation with gonadotropins + letrozole versus standard controlled ovarian hyperstimulation with gonadotropins + tamoxifen: number of oocytes retrieved after ovarian stimulation","10.1002/14651858.CD012891.pub2",2,"GIV",0,1.36710540148403,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD012891_pub2","4","Overall survival at 5 years","10.1002/14651858.CD012891.pub2",3,"logRR",-0.0319476271158973,0.46706498491901,0.444150670255251,0.216094999734676,"REML_golden_v1","ok"
"CD012891_pub2","7","Clinical pregnancy","10.1002/14651858.CD012891.pub2",6,"logRR",0.548822716062711,0.24073999891768,6.16847441943542e-06,0.765629432598189,"REML_golden_v1","ok"
"CD012891_pub2","8","Clinical pregnancy grouped by receptor status","10.1002/14651858.CD012891.pub2",3,"GIV",0,0.314738559106818,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD012905_pub2","1","Development of AKI","10.1002/14651858.CD012905.pub2",9,"GIV",0,0.0961187755097906,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD012905_pub2","2","Need for kidney replacement therapy","10.1002/14651858.CD012905.pub2",2,"GIV",0,0.664557261215608,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD012905_pub2","3","Death","10.1002/14651858.CD012905.pub2",5,"GIV",0,0.139436400270319,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD012905_pub2","4","Change in serum creatinine from baseline","10.1002/14651858.CD012905.pub2",15,"logRR",0.00200739215726508,0.513082319086383,7.01533083701358e-06,0.496352253117573,"REML_golden_v1","ok"
"CD012905_pub2","5","Change in urine output from baseline","10.1002/14651858.CD012905.pub2",5,"logRR",-0.00819345148875553,0.884852219004095,6.42987651428017e-06,0.495581974683348,"REML_golden_v1","ok"
"CD012905_pub2","6","Duration of ICU stay [days]","10.1002/14651858.CD012905.pub2",7,"logRR",0.876538125971273,0.437940130716096,5.60446126161742e-06,0.648488439020963,"REML_golden_v1","ok"
"CD012905_pub2","7","Adverse events","10.1002/14651858.CD012905.pub2",3,"logRR",0.25919712278338,0.145716415547216,7.0090871548288e-06,0.384869403148937,"REML_golden_v1","ok"
"CD012905_pub2","8","Sensitivity analysis: development of AKI based on risk of attrition bias","10.1002/14651858.CD012905.pub2",8,"logRR",-0.32488100876228,0.149007537660484,0.255640325027813,0.666939487278672,"REML_golden_v1","ok"
"CD012925_pub2","1","Provider adherence to recommended practice (dichotomous outcomes)","10.1002/14651858.CD012925.pub2",8,"GIV",0.0701615226513233,0.0268440434330989,0.0536075885163106,0.596499291958872,"REML_golden_v1","ok"
"CD012925_pub2","2","Provider adherence to recommended practice (continuous outcomes)","10.1002/14651858.CD012925.pub2",3,"logRR",-0.426349019535523,0.397549680797147,0.547800334704315,0.629280855370583,"REML_golden_v1","ok"
"CD012925_pub2","3","Client's health behaviour","10.1002/14651858.CD012925.pub2",6,"GIV",0.103200255207652,0.01927261674309,0.0222014047359401,0.639039762459002,"REML_golden_v1","ok"
"CD012925_pub2","4","Patient/client health status and well-being (desirable outcomes)","10.1002/14651858.CD012925.pub2",5,"GIV",-0.0998215729015706,0.106134511991274,0.0255849157065448,0.625174608788377,"REML_golden_v1","ok"
"CD012925_pub2","5","Patient/client health status and well-being (undesirable outcomes)","10.1002/14651858.CD012925.pub2",3,"GIV",-0.793397188753702,0.176021407453608,6.31507411873497e-06,0.382451013154832,"REML_golden_v1","ok"
"CD012925_pub2","6","Client utilisation of primary healthcare and/or services (risk ratio)","10.1002/14651858.CD012925.pub2",4,"GIV",0.286353751535602,0.217272531212143,0.343371388690627,0.611332043297214,"REML_golden_v1","ok"
"CD012925_pub2","7","Client utilisation of primary healthcare and/or services (risk difference)","10.1002/14651858.CD012925.pub2",5,"GIV",-0.0257170286534293,0.0216404608875403,0.0325656335751084,0.66598172129523,"REML_golden_v1","ok"
"CD012925_pub2","8","Client utilisation of primary health care and/or services (odds ratio)","10.1002/14651858.CD012925.pub2",3,"GIV",0.325593115386774,0.0222763484861462,6.86122234214744e-06,0.271977102759829,"REML_golden_v1","ok"
"CD012942_pub2","1","Comparison 1 All antidepressants versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A","10.1002/14651858.CD012942.pub2",6,"GIV",0,0.0707056546285597,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD012942_pub2","2","Comparison 2 Each class of antidepressant versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A","10.1002/14651858.CD012942.pub2",35,"GIV",0,0.0228984252693467,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD012942_pub2","3","Comparison 3 Agomelatine versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A","10.1002/14651858.CD012942.pub2",2,"GIV",0,0.167532836166601,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD012942_pub2","4","Comparison 4 Duloxetine versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A","10.1002/14651858.CD012942.pub2",12,"logRR",0.30532027729242,0.0496949589411245,0.0950262269901615,0.687832228093912,"REML_golden_v1","ok"
"CD012942_pub2","5","Comparison 5 Escitalopram versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A","10.1002/14651858.CD012942.pub2",2,"GIV",0,0.0986075407189498,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD012942_pub2","6","Comparison 6 Sertraline versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A","10.1002/14651858.CD012942.pub2",14,"logRR",0.270587711235711,0.0670038102089369,0.126164924561592,0.708452561018249,"REML_golden_v1","ok"
"CD012942_pub2","7","Comparison 7 Venlafaxine versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A","10.1002/14651858.CD012942.pub2",21,"logRR",0.25342074315328,0.0585502304286368,0.159679278451662,0.796269610530782,"REML_golden_v1","ok"
"CD012942_pub2","8","Comparison 8 Vilazodone versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A","10.1002/14651858.CD012942.pub2",16,"logRR",-0.00781129307337003,0.0850793245093274,0.24147858421877,0.411982019820827,"REML_golden_v1","ok"
"CD012942_pub2","9","Comparison 9 Vortioxetine versus placebo, Outcome 1 Rate of treatment response measured as a reduction of at least 50% on the HAM-A","10.1002/14651858.CD012942.pub2",14,"logRR",0.132128989873646,0.131027245402444,0.129900279336629,0.614581732724594,"REML_golden_v1","ok"
"CD012942_pub2","10","Comparison 10 Vortioxetine versus placebo, Outcome 2 Acceptability","10.1002/14651858.CD012942.pub2",2,"logRR",0.110947848469615,0.165575527818461,5.93108790753524e-06,0.999999999996892,"REML_golden_v1","ok"
"CD012967_pub2","4","Change in impairment score at 24 months","10.1002/14651858.CD012967.pub2",2,"logRR",-0.411449025061149,1.40718957618016,5.56462763595661e-06,0.999999999999992,"REML_golden_v1","ok"
"CD012967_pub2","5","Adverse events leading to cessation of treatment","10.1002/14651858.CD012967.pub2",3,"logRR",0.322705019049185,0.562493536782371,6.81741026449801e-06,0.649318963797085,"REML_golden_v1","ok"
"CD012993_pub2","1","Change in 6MWT from baseline","10.1002/14651858.CD012993.pub2",6,"logRR",-0.0367186907895132,0.737340931734512,6.99099132345717e-06,0.388146347844631,"REML_golden_v1","ok"
"CD012993_pub2","2","Change in FVC from baseline","10.1002/14651858.CD012993.pub2",5,"logRR",-0.478419246102056,0.877495346063207,6.71098970788019e-06,0.941952568278019,"REML_golden_v1","ok"
"CD012993_pub2","3","Infusion reactions","10.1002/14651858.CD012993.pub2",4,"logRR",-0.176913517368598,0.271085076849057,0.201505150524095,0.309428640255363,"REML_golden_v1","ok"
"CD012993_pub2","4","Quality of life (measured by PCS in SF-36)","10.1002/14651858.CD012993.pub2",3,"logRR",-0.166589917913592,0.226793344110743,6.79145344299978e-06,0.829158843488275,"REML_golden_v1","ok"
"CD012993_pub2","5","Treatment-related adverse events","10.1002/14651858.CD012993.pub2",3,"logRR",-0.0677928102049078,0.198188871693344,5.81290255796905e-06,0.522992886902022,"REML_golden_v1","ok"
"CD012993_pub2","6","Quality of life - PROMIS - fatigue score","10.1002/14651858.CD012993.pub2",2,"logRR",-0.427927768639791,1.4073756894748,5.76113636061565e-06,1,"REML_golden_v1","ok"
"CD012993_pub2","7","Treatment-emergent adverse events - total","10.1002/14651858.CD012993.pub2",2,"logRR",-0.0300322911753533,0.0319999768976432,6.92466342433273e-06,0.999999997059217,"REML_golden_v1","ok"
"CD012993_pub2","8","Treatment-emergent adverse events (breakdown 1)","10.1002/14651858.CD012993.pub2",2,"logRR",-0.0759776334242434,0.210635783591145,5.95342777061805e-06,0.999999999987891,"REML_golden_v1","ok"
"CD012997_pub3","1","Incidence of HUS","10.1002/14651858.CD012997.pub3",4,"logRR",-0.227696793683594,0.373922121801707,6.88998954263134e-06,0.675956989029025,"REML_golden_v1","ok"
"CD012997_pub3","2","Adverse events","10.1002/14651858.CD012997.pub3",2,"logRR",-0.00682975483504806,0.0827913221683594,6.28326571969639e-06,0.999999999898884,"REML_golden_v1","ok"
"CD013023_pub2","1","Arterial catheter failure","10.1002/14651858.CD013023.pub2",4,"logRR",-0.264087444300117,0.31297110133181,0.456375487470145,0.831000769693125,"REML_golden_v1","ok"
"CD013023_pub2","2","Dislodgement","10.1002/14651858.CD013023.pub2",2,"GIV",0,0.887746969610034,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013023_pub2","3","Occlusion","10.1002/14651858.CD013023.pub2",5,"logRR",0.0821180169704007,0.193150047857003,6.99071963196967e-06,0.884483307119656,"REML_golden_v1","ok"
"CD013023_pub2","4","Adverse events","10.1002/14651858.CD013023.pub2",3,"logRR",-0.206092070351707,0.147705692554934,6.7691231125198e-06,0.7749328267276,"REML_golden_v1","ok"
"CD013038_pub3","1","Time to reach full sucking feeds (days)","10.1002/14651858.CD013038.pub3",3,"logRR",-0.0499583484642021,1.14828178648778,6.9403926276654e-06,0.484815130816709,"REML_golden_v1","ok"
"CD013038_pub3","2","Time to reach full sucking feeds (days) – by type of exposure","10.1002/14651858.CD013038.pub3",3,"logRR",-0.0499583484642021,1.14828178648778,6.9403926276654e-06,0.484815130816709,"REML_golden_v1","ok"
"CD013038_pub3","3","Duration of parenteral nutrition (days)","10.1002/14651858.CD013038.pub3",3,"logRR",-0.0451097675202855,1.15014488306099,5.60256915246338e-06,0.484253391881852,"REML_golden_v1","ok"
"CD013038_pub3","4","Time to reach full enteral feeds (days)","10.1002/14651858.CD013038.pub3",3,"GIV",0,0.349469237298446,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013038_pub3","5","Time to reach full enteral feeds (days) – by type of exposure","10.1002/14651858.CD013038.pub3",4,"logRR",-0.0217497811382274,0.994062210464057,6.48704130315615e-06,0.485938768746075,"REML_golden_v1","ok"
"CD013038_pub3","6","Necrotising enterocolitis during hospitalisation","10.1002/14651858.CD013038.pub3",2,"logRR",-0.0845806731550983,0.351629359410287,6.35079721539242e-06,0.999999999976354,"REML_golden_v1","ok"
"CD013038_pub3","7","Late infection during hospitalisation","10.1002/14651858.CD013038.pub3",2,"logRR",0.118020839430201,0.2198477707656,6.04092752000959e-06,0.999999999951146,"REML_golden_v1","ok"
"CD013038_pub3","8","Time to first discharge home (days)","10.1002/14651858.CD013038.pub3",3,"GIV",0,0.904988240783999,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013038_pub3","9","Time to first discharge home (postmenstrual age in weeks)","10.1002/14651858.CD013038.pub3",2,"GIV",0,0.256046671830821,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013038_pub3","10","Time to first discharge home (days) – by type of exposure","10.1002/14651858.CD013038.pub3",5,"logRR",-0.029864943991951,0.887820752213687,6.53710670576125e-06,0.488747336773204,"REML_golden_v1","ok"
"CD013038_pub3","11","Time to first discharge home (postmenstrual age in weeks) – by type of exposure","10.1002/14651858.CD013038.pub3",4,"logRR",-0.0443690600248089,0.99324572621588,5.61306070108121e-06,0.484328753471809,"REML_golden_v1","ok"
"CD013042_pub2","1","Mean pain (0 to 10, 0 is no pain)","10.1002/14651858.CD013042.pub2",6,"GIV",0,0.228233290404044,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013042_pub2","2","Mean disability (0 to 100, 0 is no disability)","10.1002/14651858.CD013042.pub2",3,"GIV",0,0.249477243002951,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013042_pub2","3","Mean grip strength (lb/in2)","10.1002/14651858.CD013042.pub2",2,"GIV",0,0.682769488538503,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013042_pub2","4","Participant reported treatment success","10.1002/14651858.CD013042.pub2",15,"logRR",0.0203894565390523,0.0622132078940225,5.93533058735908e-06,0.640042025514124,"REML_golden_v1","ok"
"CD013042_pub2","5","Proportion of overall withdrawals","10.1002/14651858.CD013042.pub2",20,"logRR",-0.155809544206095,0.14619448814823,0.139250365598446,0.666528246894791,"REML_golden_v1","ok"
"CD013042_pub2","6","Proportion with any adverse event","10.1002/14651858.CD013042.pub2",2,"GIV",0,0.533813358688972,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013042_pub2","7","Pain-free grip strength (SMD)","10.1002/14651858.CD013042.pub2",9,"logRR",0.00357080226581087,0.658617263447457,6.09628496517926e-06,0.48985457509044,"REML_golden_v1","ok"
"CD013051_pub3","1","Resolution of ear discharge","10.1002/14651858.CD013051.pub3",12,"logRR",0.56999785456883,0.104154569540506,0.286173603679837,0.308608223675512,"REML_golden_v1","ok"
"CD013051_pub3","2","Subgroup analysis: CSOM diagnosis","10.1002/14651858.CD013051.pub3",6,"logRR",0.195714557885906,0.0609560374438143,0.0969057906423177,0.631460768248295,"REML_golden_v1","ok"
"CD013052_pub3","1","Resolution of ear discharge at 1 to 2 weeks ","10.1002/14651858.CD013052.pub3",13,"logRR",0.0352244691360819,0.0276189428153847,6.36620746443197e-06,0.699332382375511,"REML_golden_v1","ok"
"CD013052_pub3","2","Resolution of ear discharge (2 to 4 weeks)","10.1002/14651858.CD013052.pub3",7,"logRR",0.00895723285140471,0.0415178259447134,6.93930356077236e-06,0.751180102912485,"REML_golden_v1","ok"
"CD013052_pub3","3","Subgroup analysis: CSOM diagnosis","10.1002/14651858.CD013052.pub3",9,"logRR",0.0136987913325714,0.0295275366854709,5.85220441528674e-06,0.389995377428014,"REML_golden_v1","ok"
"CD013052_pub3","4","Ear pain","10.1002/14651858.CD013052.pub3",2,"logRR",0.0324680671617225,0.144907538069576,5.68149858203574e-06,0.999999999994506,"REML_golden_v1","ok"
"CD013052_pub3","5","Ototoxicity","10.1002/14651858.CD013052.pub3",2,"logRR",0.660475244971708,1.25682079314849,6.39934921454737e-06,0.999999999999439,"REML_golden_v1","ok"
"CD013053_pub3","1","Resolution of ear discharge","10.1002/14651858.CD013053.pub3",6,"logRR",0.490727287381565,0.081561431817907,0.050446484658289,0.673121719580556,"REML_golden_v1","ok"
"CD013053_pub3","2","Subgroup analyses: diagnosis of chronic suppurative otitis media (CSOM)","10.1002/14651858.CD013053.pub3",5,"logRR",0.46176443929253,0.0828742128351074,0.00293516165067877,0.580722933545761,"REML_golden_v1","ok"
"CD013054_pub3","1","Resolution of ear discharge 2 to 4 weeks","10.1002/14651858.CD013054.pub3",13,"logRR",0.0288026624808237,0.123030152999083,0.392217381356497,0.298848030029289,"REML_golden_v1","ok"
"CD013054_pub3","2","Resolution of ear discharge 2 to 4 weeks","10.1002/14651858.CD013054.pub3",10,"logRR",-0.206204178085026,0.07172072877616,0.163692695742348,0.747648159937677,"REML_golden_v1","ok"
"CD013054_pub3","3","Ear pain or discomfort","10.1002/14651858.CD013054.pub3",5,"logRR",0.0580098845412262,0.242073645093892,0.403798841992815,0.646057054351211,"REML_golden_v1","ok"
"CD013054_pub3","7","Subgroup analysis: resolution of ear discharge - CSOM diagnosis","10.1002/14651858.CD013054.pub3",8,"logRR",-0.293407000058748,0.0574401890367769,0.0918527807785584,0.639747435432181,"REML_golden_v1","ok"
"CD013055_pub3","1","Resolution of ear discharge (2 to 4 weeks)","10.1002/14651858.CD013055.pub3",3,"logRR",0.849881188305844,0.171591645284967,5.55974273373242e-06,0.661926875931464,"REML_golden_v1","ok"
"CD013055_pub3","2","Resolution of ear discharge (after 4 weeks)","10.1002/14651858.CD013055.pub3",2,"logRR",-0.500586413071071,1.37484347197077,1.71970749372158,0.36404752339283,"REML_golden_v1","ok"
"CD013056_pub3","1","Resolution of ear discharge (1–2 weeks)","10.1002/14651858.CD013056.pub3",9,"logRR",-0.214410635024195,0.15106453326365,0.422036367670198,0.662751754595161,"REML_golden_v1","ok"
"CD013056_pub3","2","Resolution of ear discharge (2–4 weeks)","10.1002/14651858.CD013056.pub3",5,"logRR",0.0733919487567295,0.264727192497789,0.569557906356108,0.357951134601337,"REML_golden_v1","ok"
"CD013056_pub3","3","Ear pain, discomfort, irritation","10.1002/14651858.CD013056.pub3",4,"logRR",-0.672612220273012,0.27383095705355,5.67639597864749e-06,0.387787991885548,"REML_golden_v1","ok"
"CD013057_pub3","1","Resolution of ear discharge (after 4 weeks)","10.1002/14651858.CD013057.pub3",2,"logRR",0.0797238099401179,0.0853024388626041,6.0164673780905e-06,0.999999999843617,"REML_golden_v1","ok"
"CD013059_pub2","1","Depressive symptomatology","10.1002/14651858.CD013059.pub2",18,"logRR",-0.171659079449947,0.46228676777812,7.02706351756101e-06,0.951592256100967,"REML_golden_v1","ok"
"CD013059_pub2","2","Treatment non-acceptability","10.1002/14651858.CD013059.pub2",17,"logRR",0.496935585196966,0.379575114771007,5.85923797018752e-06,0.780740108380768,"REML_golden_v1","ok"
"CD013059_pub2","3","Quality of life and psychological well-being","10.1002/14651858.CD013059.pub2",15,"logRR",-0.204182762489674,0.505330807152286,5.88377644383373e-06,0.958206639754712,"REML_golden_v1","ok"
"CD013059_pub2","4","Anxious symptomatology","10.1002/14651858.CD013059.pub2",2,"logRR",0.0436992369119961,1.37347928652175,5.93072727474552e-06,0.999999999999992,"REML_golden_v1","ok"
"CD013071_pub2","1","Erectile function (AMS sexual)","10.1002/14651858.CD013071.pub2",8,"logRR",-0.0786703335523343,0.703519726631313,5.72523896676385e-06,0.44863896816888,"REML_golden_v1","ok"
"CD013071_pub2","2","Erectile function (IIEF)","10.1002/14651858.CD013071.pub2",16,"logRR",0.0197421328887513,0.259834124396636,6.65673238646581e-06,0.389648665234864,"REML_golden_v1","ok"
"CD013071_pub2","3","Erectile function (conversion to IIEF-EF)","10.1002/14651858.CD013071.pub2",13,"logRR",-0.0336090474026739,0.55134476715423,5.64361953297925e-06,0.483687444199977,"REML_golden_v1","ok"
"CD013071_pub2","4","Sexual quality of life (AMS total)","10.1002/14651858.CD013071.pub2",7,"logRR",-0.108157178323154,0.752109036592917,5.82311975437139e-06,0.446218963241506,"REML_golden_v1","ok"
"CD013071_pub2","5","Sexual quality of life (IIEF-overall satisfaction)","10.1002/14651858.CD013071.pub2",7,"logRR",0.0262888859388803,0.478661368418594,0.281687805908636,0.29829618968728,"REML_golden_v1","ok"
"CD013071_pub2","6","Cardiovascular mortality","10.1002/14651858.CD013071.pub2",13,"logRR",0.303491061512974,0.474123136433535,6.44204857539138e-06,0.811278722479131,"REML_golden_v1","ok"
"CD013071_pub2","7","Treatment withdrawal due to adverse events","10.1002/14651858.CD013071.pub2",23,"logRR",-0.285749199979753,0.171850977276578,7.04323894317201e-06,0.799537543934711,"REML_golden_v1","ok"
"CD013071_pub2","8","Prostate-related events","10.1002/14651858.CD013071.pub2",11,"logRR",0.470143402966261,0.220015926898245,0.140623022637532,0.672409259968647,"REML_golden_v1","ok"
"CD013071_pub2","9","Lower urinary tract symptoms","10.1002/14651858.CD013071.pub2",9,"logRR",-0.124912520798956,0.662907880652429,6.05463329513897e-06,0.918967875469909,"REML_golden_v1","ok"
"CD013071_pub2","10","Erectile function (subgroup: age and testosterone level, conversion to IIEF-EF)","10.1002/14651858.CD013071.pub2",10,"logRR",-0.0553032443109947,0.62842458645262,6.1862451546094e-06,0.963879610475843,"REML_golden_v1","ok"
"CD013071_pub2","11","Cardiovascular mortality (subgroup: age and testosterone level)","10.1002/14651858.CD013071.pub2",10,"logRR",-0.105038863438553,0.548969052621896,6.1334167649886e-06,0.425991063261096,"REML_golden_v1","ok"
"CD013071_pub2","12","Erectile function (subgroup: metabolic syndrome (MS), conversion to IIEF-EF)","10.1002/14651858.CD013071.pub2",10,"logRR",-0.0553032443109947,0.62842458645262,6.1862451546094e-06,0.963879610475843,"REML_golden_v1","ok"
"CD013071_pub2","13","Sexual quality of life (subgroup: metabolic syndrome (MS), AMS total)","10.1002/14651858.CD013071.pub2",6,"logRR",-0.146642701462413,0.812723239027674,6.20355791943541e-06,0.443445456878958,"REML_golden_v1","ok"
"CD013071_pub2","14","Sexual quality of life (subgroup: metabolic syndrome (MS), IIEF - overall satisfaction)","10.1002/14651858.CD013071.pub2",4,"logRR",-0.0581362697539103,0.991112521025969,5.86035754443518e-06,0.483656060518373,"REML_golden_v1","ok"
"CD013071_pub2","15","Cardiovascular mortality (subgroup: metabolic syndrome (MS))","10.1002/14651858.CD013071.pub2",10,"logRR",-0.105038863438553,0.548969052621896,6.1334167649886e-06,0.425991063261096,"REML_golden_v1","ok"
"CD013071_pub2","16","Erectile function (conversion to IIEF-EF; sensitivity analysis)","10.1002/14651858.CD013071.pub2",6,"logRR",-0.0536521555804954,0.814047853656629,5.91149242679851e-06,0.474981071855838,"REML_golden_v1","ok"
"CD013071_pub2","17","Sexual quality of life (AMS total; sensitivity analysis)","10.1002/14651858.CD013071.pub2",5,"logRR",-0.17620048701924,0.890873425148466,6.85134981381724e-06,0.442379179000782,"REML_golden_v1","ok"
"CD013071_pub2","18","Sexual quality of life (IIEF-overall satisfaction; sensitivity analysis)","10.1002/14651858.CD013071.pub2",2,"logRR",0.0113700860877882,1.41174021166098,6.532122734826e-06,1,"REML_golden_v1","ok"
"CD013071_pub2","19","Treatment withdrawal due to adverse events (sensitivity analysis)","10.1002/14651858.CD013071.pub2",12,"logRR",-0.204609236268847,0.192193581350915,6.52748191639709e-06,0.828149739108254,"REML_golden_v1","ok"
"CD013071_pub2","20","Prostate-related events (sensitivity analysis)","10.1002/14651858.CD013071.pub2",10,"logRR",0.476615546244697,0.222495063426344,0.149001287062504,0.674087031317255,"REML_golden_v1","ok"
"CD013071_pub2","21","Lower urinary tract symptoms (sensitivity analysis)","10.1002/14651858.CD013071.pub2",6,"logRR",-0.144839429530799,0.81360558061772,5.96299562091787e-06,0.449240116353029,"REML_golden_v1","ok"
"CD013078_pub2","1","Pain intensity at the end of the treatment (6 months)","10.1002/14651858.CD013078.pub2",2,"GIV",0,4.31004167472204,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013078_pub2","2","Function at the end of treatment","10.1002/14651858.CD013078.pub2",3,"GIV",0,4.08066792911963,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013078_pub2","3","Function at 6 months' follow-up","10.1002/14651858.CD013078.pub2",3,"logRR",-0.215232035312051,1.13368162771086,5.58197922128423e-06,0.450226987648674,"REML_golden_v1","ok"
"CD013078_pub2","4","Function at 6 months' follow-up","10.1002/14651858.CD013078.pub2",2,"logRR",-0.351938506538117,1.3864192500973,6.53287666446768e-06,0.999999999999978,"REML_golden_v1","ok"
"CD013105_pub2","1","Awareness of prolapse ","10.1002/14651858.CD013105.pub2",3,"GIV",0,0.2664607683041,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD013105_pub2","2","Repeat surgery for recurrent prolapse","10.1002/14651858.CD013105.pub2",13,"logRR",0.145496153382574,0.339290404475579,0.744538261440703,0.325802932309402,"REML_golden_v1","ok"
"CD013105_pub2","3","Objective failure at any site ","10.1002/14651858.CD013105.pub2",13,"logRR",0.0555275301395013,0.0810661309702568,0.160587010823868,0.304097208316295,"REML_golden_v1","ok"
"CD013105_pub2","4","POP-Q assessment ","10.1002/14651858.CD013105.pub2",7,"logRR",0.0440179763387359,0.0414663539320788,6.55011923174665e-06,0.225723577549508,"REML_golden_v1","ok"
"CD013105_pub2","5","Adverse events ","10.1002/14651858.CD013105.pub2",3,"logRR",-0.0952305775762248,0.0707665889856825,6.29976925560763e-06,0.24067433628751,"REML_golden_v1","ok"
"CD013105_pub2","6","Patient-reported outcome measures ","10.1002/14651858.CD013105.pub2",5,"logRR",0.00316451665924815,0.887723334880637,6.61241350308227e-06,0.989479743756569,"REML_golden_v1","ok"
"CD013111_pub2","1","Metformin plus progestin compared to progestin. Live birth rate. RCTs","10.1002/14651858.CD013111.pub2",3,"logRR",0.588202978266813,0.284385892231324,6.24702377887065e-06,0.851501117751826,"REML_golden_v1","ok"
